NBa7we src,d4r55,RfnDt,rsqaWe,wiI7pd,dSlJg,Hzvxle,pkWtMe,dSlJg 2,znYl0,znYl0 2,nM6d2c,DZSIDd,wiI7pd 2
https://lh3.googleusercontent.com/a-/ALV-UjXetOVoKKgPMMA_HtciRdnLsH-Ul_rvCWqNnTw0Csd4Bhs0qmI=w45-h45-p-rp-mo-ba5-br100,Ac Nine,Local Guide · 345 opiniones · 52 fotos,Hace 7 años,si ha mejorado pero muy saturado,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUoW3WbXwx2CiA7md4lOEPu3Z6IKgiyfNcJzsd5qer3uBE903S-=w45-h45-p-rp-mo-ba3-br100,Maria fernanda Ron Bueno,Local Guide · 19 opiniones,Hace un año,Buena la atencion,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocLiFeLhqvIJj0gaOZFC8u1ruPSZcGVLhEx9qIVd2edpe7n-QA=w45-h45-p-rp-mo-ba3-br100,Andres Sarmiento,Local Guide · 63 opiniones,Hace un año,Bastante ágil el servicio,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocLhu93VwrV_dcsrOLJiDQGy6iYGXs1I4P2NMWBIdrJUxbg_aQ=w45-h45-p-rp-mo-br100,Luis Adrian Estrella Zambrano,1 opinión,Hace 9 años,muy buena,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjX56qgh6eV-KHmLszW6xV1WR0f4P7uQFUGCH5RYWtBS2VrcF4Y=w45-h45-p-rp-mo-ba6-br100,Pedro Cordova,Local Guide · 709 opiniones · 680 fotos,Hace 7 años,Es excelente tiene buena atención,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWJvGK4aAcXPGfVA150uSEwSgOQheI_AVih2e23VTgoWNvmaoMg=w45-h45-p-rp-mo-ba3-br100,CARI YOU,Local Guide · 6 opiniones · 59 fotos,Hace 8 años,Muy bueno y exacto,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWkoPpkB9kG88eKCYH1IcU38sacI2RwvIk2lYeh9ZUgvdg-zN0A6Q=w45-h45-p-rp-mo-ba4-br100,Renato Dávila F.,Local Guide · 269 opiniones · 38 fotos,Hace 3 años,Atencion puntual y organizada,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjV1KCbhSBfSRb4PmR82tqxB_eXt1iZ9_oJUNJPfsRsrGpbVIc0=w45-h45-p-rp-mo-ba4-br100,LEMAESTRADA FER,Local Guide · 35 opiniones · 146 fotos,Hace 3 años,Depende del área y especialidades,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWDyWA7qHycUsOR2_wEKH_bxYQtpipGCQgeg240GymKRpBVr9mCXg=w45-h45-p-rp-mo-ba5-br100,Dani,Local Guide · 210 opiniones · 123 fotos,Hace un año,Exelente,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocK-3s9nZR9DVncInUSk5kzsAeAQOYR8imgy0eCYhannnpVnxQ=w45-h45-p-rp-mo-br100,carito valle,1 opinión,Hace 4 años,Pésima atención,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVhkkJfMabIBK38SyHjZDmPDkcm43m7mKubRmwY4SPRez9_gdOA=w45-h45-p-rp-mo-br100,Patricio Olalla,2 opiniones,Hace 11 años,Esta frio,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXDTqbzVvUnPVuOIY2wY1EoQgVWSNlwft1-JtInq5wxc1n6zLHi=w45-h45-p-rp-mo-br100,Wilmer Jose Camacho Becerra,7 opiniones · 1 foto,Hace 2 años,Buenisimo,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjV4YrZqzjDIf7znYinnreFRgqGnVShNYY0lZOxeiw6tYqm-lM58_w=w45-h45-p-rp-mo-ba4-br100,Edwin,Local Guide · 185 opiniones · 72 fotos,Hace un año,excelente 👍🏻💖…,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXUbCPBShmFAvgFJb38KzU3bhYYB4oJ4aMFJrv7Jb7nwrBwQKEi=w45-h45-p-rp-mo-br100,David Arcos Plazas,180 opiniones · 3 fotos,Hace 8 años,Lugar tranquilo,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocIv-9URCScVn_c9frugillE7tJnoO7EALlSxsUYB_bBGZ2W-g=w45-h45-p-rp-mo-br100,Fernando Silva,5 opiniones · 1 foto,Hace 5 años,La gente es cordial,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUIL27fT6x25bHl0Z5y_qermvklhtC3fuGz82q85jWNyb9fYyeB=w45-h45-p-rp-mo-ba4-br100,Santiago Villacis,Local Guide · 88 opiniones · 316 fotos,Hace 4 años,Demasiada gente a la espera,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVBTNgcZRuthXctkTxpAtB8liD7CPF2QZW39MKjZsKIjSRymYU5=w45-h45-p-rp-mo-ba5-br100,fausto Alarcón,Local Guide · 228 opiniones · 18 fotos,Hace un año,Poca medicacion,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUDwNvlnJeWhsje_7Knfr1Jk1x4RO8tvVaeGRQjz7obCRiXn6ag=w45-h45-p-rp-mo-ba4-br100,Cecy Espinosa (MVCBPRODUCCIONES),Local Guide · 83 opiniones · 14 fotos,Hace 4 años,La atencion de primera,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWf6Fxi665ydpP8iTB3d5LtC2_N5dtATXxqZxZVH0Zt8rq1j1JDww=w45-h45-p-rp-mo-ba3-br100,Anthony Albino,Local Guide · 83 opiniones · 40 fotos,Hace 7 años,"Da pena este lugar, ni para nombrarse hospital, mi abuelita la llevaron de emergencia y no la atienden como debe de ser, Mi abuelita sigue enferma no le han recetado medicina ni le hacen exámenes de sangre para ver que tiene.…",,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXBb_sBSdxQ9-0zX8OzNXJXhQVc9iqVGWnDFK2fyg92qLlVTxew=w45-h45-p-rp-mo-ba4-br100,Mercy Acosta,Local Guide · 81 opiniones · 1 foto,Hace 2 meses,Nuncaaaaacontestan!!!,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjW3Vqa69qYnuUEl7xJs9bu-bVa8-BiCnZH3cTQMKxvpDQLj0gL0hg=w45-h45-p-rp-mo-ba4-br100,Darwin Melo,Local Guide · 100 opiniones · 48 fotos,Hace un año,De acuerdo...,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWHj9kk29ERuMAkuoZw6zI1acV9X1qMxSJWtbk-7jwp-sEfMb8uhA=w45-h45-p-rp-mo-ba3-br100,Anamaria Teran,Local Guide · 10 opiniones · 33 fotos,Hace 5 años,La atencion fue mala,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocKi6GIHQizCPYH76oqXPXxtY_7_pnGkqd34znGrRUWhFZzJdg=w45-h45-p-rp-mo-ba4-br100,Karlina Gavilánez,Local Guide · 59 opiniones · 2 fotos,Hace 4 meses,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVREnDMX6kmoj_67gdTm8HZaOeRFjoco0DeFdHa7-Z0mR0lJn4Wdg=w45-h45-p-rp-mo-ba4-br100,Pablo Garzón,Local Guide · 98 opiniones · 95 fotos,Hace 6 meses,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWSrIqvkpzFWuCMIIZ2AdipvUaFpCKK-bedrSMZdKHWgeHd2iDD8w=w45-h45-p-rp-mo-ba4-br100,Francis Israel Gutierrez Silva,Local Guide · 71 opiniones · 236 fotos,Hace 7 meses,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVGREe46OGvxXA9xsszIyFf6CgJFE681KVdgymCKOaahRFtgKvH=w45-h45-p-rp-mo-ba4-br100,Dayana Galarza,Local Guide · 73 opiniones · 38 fotos,Hace 8 meses,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVCyhBAtWBnnm5QMzpfC6NgioWlDyEXi4a2yRQKEq3ryP9Sf0qh-g=w45-h45-p-rp-mo-br100,Os Android Mr Espinoza,6 opiniones,Hace un año,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVle-f-CrRl9QCZpyKExH3t_skMIGv2At62-wPijEQugD5guMi44A=w45-h45-p-rp-mo-ba3-br100,Emmy Sigcha,Local Guide · 11 opiniones · 8 fotos,Hace un año,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVlw-znZz5ohr7ko4V--60GXucligESaf48JZXMCNtbkktmrwQ=w45-h45-p-rp-mo-br100,Tania Reyes,1 opinión,Hace un año,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV2H5uaPQcg8stZSyuZxMWSXs5J_9dmMuaPOV2LO0Igb-HC3Pbx=w45-h45-p-rp-mo-ba3-br100,Belén Bravo,Local Guide · 15 opiniones · 18 fotos,Hace un año,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWyeNq6ZJLyO9hTWCVRhTLI0eKX7uOiae4hiEeFKCAj3xmx8fqTRg=w45-h45-p-rp-mo-br100,Jorge Molina,11 opiniones,Hace un año,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXojwGrDg86CtFCK--pHR_gDuHiY0KmwFJ9Zy9xOEpxZ8c5A10G=w45-h45-p-rp-mo-ba4-br100,Juan Pablo Proaño,Local Guide · 37 opiniones · 114 fotos,Hace un año,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIo83ZlacNTLq-4Y03KDZBcEPW82InwxcNAEjTF_3JE3dbhvg=w45-h45-p-rp-mo-br100,Jeff Simbaña,,Hace 2 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWQC1IgM9lcG6UhaRN0g5sfyFp-cgMiqYvR-azzWjn_eSJCY5c=w45-h45-p-rp-mo-br100,Carolina Gonzalez Trujillo,,Hace 2 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVlXaxt5V3pQZoMoU2vqjn5Pj2F66oKPG-Ca2pajnalUkMa6c0V=w45-h45-p-rp-mo-ba3-br100,Fernando Zambrano,Local Guide · 1 opinión,Hace 2 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVHmj8Yef5d7sMzc5tF5L22X-4BFGx6pNbi6X2jgi8mz3lIABCN=w45-h45-p-rp-mo-br100,Daya Cumbal,,Hace 2 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVcGv6eL5Firx2TNcqYWg5VzJwAR9kIXMNYkelV7dP9iqyZQ84=w45-h45-p-rp-mo-br100,Coco Gonzaga,6 opiniones,Hace 2 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUfKjW_1NRtti9kvtrZt-ID7Ovh0RyuWJMbsgk2cT9iOKq5td6W0Q=w45-h45-p-rp-mo-ba4-br100,Rene Endara,Local Guide · 202 opiniones · 64 fotos,Hace 2 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocK1CvqsHeWTsoJT3P3O6PWHNhREoDr_DFG58eSkPgfra5E7UQ=w45-h45-p-rp-mo-br100,Andrea Narvaez,,Hace 2 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUnlJRISwBEMninMPj3j3kl_72wkuSYC9vwOlJ7adbGIz1OS3SBgA=w45-h45-p-rp-mo-ba5-br100,Alvaro Villalba Quintero,"Local Guide · 107 opiniones · 1,017 fotos",Hace 3 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJYpxBssh-5-AHHJ2fV5FfN7jTaKtZ5irqtyZgxqnTu7SMuOg=w45-h45-p-rp-mo-br100,Elsa Chimdolema,,Hace 3 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXzRj7lrTa3K0QK8SVHgWcinEa2pgnM_4d4S9nBc0uS1YsKWzT1=w45-h45-p-rp-mo-ba2-br100,Rossy Enríquez,Local Guide · 9 opiniones · 8 fotos,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIAOjPRxmVl7MbI-TDrKpjF1aK9VVG3w8wMHHS4tz36fzTX3gBw=w45-h45-p-rp-mo-ba5-br100,Barbaro Benigno Villena Arguello,Local Guide · 92 opiniones · 882 fotos,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWc7NCJKnaYVGzobnDW1sN8a-7lFEtYzdXmWGYuKycHYpuLggA=w45-h45-p-rp-mo-ba2-br100,Andrés Parra Flores,Local Guide · 15 opiniones,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocK6RJSumHiOu6Mh25Tn3aatw-0FrDcG3aiCPh3ibtxwU7PdZw=w45-h45-p-rp-mo-br100,Elena Cisneros,,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJSa9mXKRDRW00noPFWykW3cRT4dKFKs8jHIbnJ1z5N6YEw6Q=w45-h45-p-rp-mo-ba2-br100,Verónica Aguayo,Local Guide · 18 opiniones,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKT18DRU6XYb0tJujk0yDUf5qli0kimQButa3Gs6KQBb7iJkA=w45-h45-p-rp-mo-ba3-br100,Felix Oleas,Local Guide · 40 opiniones · 9 fotos,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUjJ3YNukINzYIpZ4cm4RuBVawGrsJ8x1cuR3kWDO-q4snbcfK32A=w45-h45-p-rp-mo-br100,Edison Fernandez,7 opiniones,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocK9Zabm8XAIzUBlmGPOJTn0smOB_rhV10byxQfjaeGtp72xknoq=w45-h45-p-rp-mo-br100,Nomina Outsourcing,4 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIaN1oB6NbrB6c6cq3YNfLisWBesLoBHvrR3Sc9oErY3c1Vkg=w45-h45-p-rp-mo-ba5-br100,Paúl CM,Local Guide · 109 opiniones · 551 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXm-JU5RLBVjUOw57OuChx_Lq8m9itwrTDckjdZb9cMISR0UTEa=w45-h45-p-rp-mo-ba4-br100,carlos alberto pincay cevallos,Local Guide · 74 opiniones · 20 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLqlo3Z8y5pN7i4fZpww7DTnjhLP0jIKDBd991Uwne3RTWKJA=w45-h45-p-rp-mo-br100,Sylvia Vanrell,1 opinión,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJp5pKYJnhRsS8lz4ZzV-kK0FGJWBgfcE4oXRhm2DJ_ctHyUw=w45-h45-p-rp-mo-br100,juan sebastian vera,8 opiniones,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUkYTvGsRHocrGdnyEvtCOVTI_p2iHOq1PqdnHrd0egKYfSBPA=w45-h45-p-rp-mo-br100,Ramiro Chavez,8 opiniones,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUeqHjfHnhf8Bnjp49c7YFslRcBYAEcjcwVo6oSyeYrV6qmtTP3=w45-h45-p-rp-mo-ba5-br100,Javier Herrera,Local Guide · 376 opiniones · 160 fotos,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJFK3F-pVnJW34LIDVOMbaoRdsEVH8bOYw4_mRPrvJoFM9O0g=w45-h45-p-rp-mo-br100,Jorge Ureta,,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLZdIEj_iNJfb9fpT7DkJyySUqb-Va_IhcDCH8qnlLReME8PA=w45-h45-p-rp-mo-br100,Magali Malagon,,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKotj0lXsLwxPIkYLnV0TnagQU_uwot31F_4Ft7ynhVp2jFdQ=w45-h45-p-rp-mo-br100,Apache Blanco,,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVvmZOumJvrKdA0lPW7PI_b_6t05X6hZPdf_5oGfR-zAyFs9lR19g=w45-h45-p-rp-mo-ba4-br100,Viviana Vásquez,Local Guide · 101 opiniones · 7 fotos,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUVOIy3Gt6zDamu4GhQVguCQeuZFYW1EeeSdvsIdslIXp55WVP9=w45-h45-p-rp-mo-br100,Lucia Reyes V.,,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV0xYwyyhNZ4o0bkfJpckGdWOYlDOn6xBBLBPrCgQ2ewcf380-5=w45-h45-p-rp-mo-br100,Franklin Gabriel Choez Villafuerte,1 foto,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX1tCW134TzRMag0esHFAtvJ1ilR3b95RV93rcO854A7W5n6AKvMA=w45-h45-p-rp-mo-ba3-br100,Emma Sofia Pazmiño,Local Guide · 5 opiniones · 40 fotos,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU4kaoNeGQV8rICiGdeMAFiwEmITFbS0alaUejOypuRRrNLBUPGAA=w45-h45-p-rp-mo-br100,José Sánchez Salazar,1 opinión,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKeVz7DD1H1Tils0GeOV_74owEsdZet77m4V-dKFX7Ir0NsqA=w45-h45-p-rp-mo-br100,mafer palomino,,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLQtpK64W8IJi8fihvqmfbLao1oy7LwHPS8UakK4lizZUgDS-s=w45-h45-p-rp-mo-br100,Nicolas Patricio Yumbo Chimbo,,Hace 9 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXMdMA23duXflrtggP1I1Y2eVgjGyw9YSYedqJSjVvP37zZkhMjhA=w45-h45-p-rp-mo-br100,Marcelo Morán,1 opinión,Hace 10 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWuywiXsQCS5mCn6WYufyWDs_Inwxg5R6F9AJR-FaCi3evQKbUu=w45-h45-p-rp-mo-br100,Pablo Padilla,1 opinión · 1 foto,Hace 10 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXL3-i4UDYyxm8NWJSYsaH6DE-lWk674y8ebV_NPXBNzGlScXeQ=w45-h45-p-rp-mo-br100,César Naranjo Díaz,,Hace 12 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXGoxb_qHvsERdul1dlzYrbQu4vD4cA7N2XGEUEI2lqDL9ZaPkXvA=w45-h45-p-rp-mo-ba4-br100,D V,Local Guide · 63 opiniones · 24 fotos,Hace un año,"Pésima atención la señorita de admisión nisiquiera saluda,aparte en los chequeos ginecologicos cuando una está embarazada debería dejar ingresar con el esposo el también forma parte del embarazo y fomenta el vínculo con el bebé…",,Me gusta,4.0,,Compartir,,,,
https://lh3.googleusercontent.com/a/ACg8ocJvqmCQRsjWJP_oI4FhB9Kz-bYwQPT_zDebDilON5YLuVUqNA=w45-h45-p-rp-mo-br100,Gabriela Santillan,1 opinión,Hace 2 años,"Pésima atención, el doctor que le atendió a mi mamá, fisioterapeuta, grosero, déspota, da la contra a las indicaciones del médico que la operó, minimiza sus síntomas. 😡 si pudiera poner cero le pusiera.…",,Me gusta,3.0,,Compartir,,,,
https://lh3.googleusercontent.com/a/ACg8ocJiDr95Pj4T-806KLCgGKLZq-SoVSXzDIjhsieBRQAJ9JuvgvKx=w45-h45-p-rp-mo-ba4-br100,jonathan Romero,Local Guide · 150 opiniones · 11 fotos,Hace un año,Una buena atención,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVTN13wLL1rBNscv-YwHCWwM-te-udx0t2RdedBGOsj4pw36TetQA=w45-h45-p-rp-mo-ba4-br100,andres guaman,Local Guide · 4 opiniones · 238 fotos,Hace 11 meses,Exelente atención,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocLAPt5g3S5QXi_OtaCXISU8TU5xmRO-BPkmaZnorup-cfrmrg=w45-h45-p-rp-mo-ba2-br100,William Guaigua,Local Guide · 15 opiniones · 29 fotos,Hace 5 años,Muy buena la atención,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a/ACg8ocLJx5PnbySeZfEMoD0sLD8AvKzc_d_qbQT55ohXMJw1iPrRlQ=w45-h45-p-rp-mo-ba3-br100,Miguel Daniel,Local Guide · 4 opiniones · 33 fotos,Hace 7 años,Dispensario del IESS. Traer siempre cédula para atención.,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX9eYIExYPRcDVurqIzcDXZsM_xD3VWvRXWtdZFs6nNIrlnok-Mdg=w45-h45-p-rp-mo-ba3-br100,Angelica Querido,Local Guide · 22 opiniones,Hace 2 años,Les falta mejorar la atención,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVufa7GhpqmgEhCdjcrZf25lqnSCFbDMmQ4lAHU_6iAVCWnMAq9=w45-h45-p-rp-mo-ba4-br100,Juan Criollo,Local Guide · 59 opiniones · 34 fotos,Hace 2 años,Buena atención,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXnVk0fPOK8w3sTC0dfS8GxRGlKsVCAKBwdlv-S07SakCwM4tes=w45-h45-p-rp-mo-br100,Amanda Tene,14 opiniones,Hace 2 años,Prolongado el tiempo de espera,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjU5hDgbvBfjD3ZCcdagCYw2js_rssdmOpBm7hxP0p9RJoVLmB63=w45-h45-p-rp-mo-ba3-br100,Sebas Salazar,Local Guide · 12 opiniones · 2 fotos,Hace 3 años,"Hospital del Día , excelente atención",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjU-P44jXpi2-Mxk0b6kio4PlO7rI7STLbRRY99PrVDGton_93Ym=w45-h45-p-rp-mo-br100,Edwin Segundo Vasco Vasquez,79 opiniones · 4 fotos,Hace 2 años,Regular,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXhwWfcP9R6B33avDpcvz0VD76CSoDL39s-V3Yip32PjwgLrmI=w45-h45-p-rp-mo-br100,Santiago Veloz,3 opiniones · 1 foto,Hace 2 días,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWd0UBJyIy49FlupiZljZJMMFJYnCZdjPx3ICf3sJq8CtW1ktA=w45-h45-p-rp-mo-ba4-br100,Geovana Licto,Local Guide · 17 opiniones · 19 fotos,Hace un año,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUldB81olKWojPRy0MWvfHCdixBWEoQ9IyRs0GjV7ztmv99RxEn=w45-h45-p-rp-mo-br100,Estefania Villacres,7 opiniones · 1 foto,Hace un año,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU5y3syC4Zii4jzGMUaAjXMYtlKwZDAIJ2CC6hHvvonroI4qY4y=w45-h45-p-rp-mo-br100,Cheito Real,,Hace 2 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUlQTmia01eRe8Ev3pY5yS-m4CAwWDzo5cNBISHR82foCnk9Yq4=w45-h45-p-rp-mo-ba2-br100,David Ortega,Local Guide · 14 opiniones · 8 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXthWp-nrV2wyPKjGH-LuNT2aCeAHvwaV1RgY3scfFmYxcV6Ce05w=w45-h45-p-rp-mo-br100,Daysi Zapata,,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUCWhRXZI9wLfbSAW5OlzlGnxNq5cWBxmJQT5UHYAENeuDpL8IY1A=w45-h45-p-rp-mo-br100,kathya Oña,4 opiniones,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVGMWDkfYyD_v93WqtHDGGK-Wvusg1iP2c2MbAzfS1KMYYLKqJG=w45-h45-p-rp-mo-ba3-br100,Stephany Barona,Local Guide · 35 opiniones · 18 fotos,Hace 6 meses,"El peor lugar para atenderse. Nadie tiene respeto por las personas, 1 sola persona para toma de signos vitales. 4 horas de espera para una consulta de 5 minutos con una doctora mediocre. Los únicos amables, los señores guardias.…",,Me gusta,9.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjViFxxLcC9yrjQQ2ntthld1QjopMauRV5MTmUV1wo0F8BT5tjs8qA=w45-h45-p-rp-mo-ba5-br100,Alejandro Pazmiño,Local Guide · 127 opiniones · 244 fotos,Hace 4 meses,No se abastecen muchos enfermos en emergencia no tienen asientos para los pacientes y peor para los acompañantes  como que les vamos a obstaculizar su trabajo .,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVepqYujOLp6ToCJXVOtT0loi3iPSfiVNKRAZAihJv-gGUjqEMq=w45-h45-p-rp-mo-ba4-br100,Daniel Alejandro Altamirano Ch.,Local Guide · 62 opiniones · 139 fotos,Hace un año,"Todas las reseñas escritas por este servidor, nacen desde la experiencia vivida en carne propia. La atención en cuanto a emergencias es muy satisfactoria y pronto entre más grave es la enfermedad o el mal que a un lo aqueja más rápido le…",,Me gusta,5.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVt3kn6QX5cHaodOAon92CH186Wjj8uUfFRZLoA5UhqkV5bMoc=w45-h45-p-rp-mo-br100,Melanny Juliet,1 opinión,Hace 3 meses,"Pésimo servicio,a mi tía la operaron dos veces, la herida no le sana, le dieron mal la cita médica 3 veces (le daban la cita para los días que no está el doctor y en otra el doctor jamás agendó la cita ). Son un sinnúmero de cosas que dejan…",,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUUYBlKmugG2KmnHIsEZiRnrSgcv28hqn1320kTqnk3ftybgw3J=w45-h45-p-rp-mo-ba4-br100,Jaime Tituaña,Local Guide · 90 opiniones · 120 fotos,Hace 2 años,"La atención prestada buena, no a la velocidad que uno necesita, pero como en todo hay que esperar.
Tienen una carpa para la espera pero igual la gente no respeta o le falta un…",,Me gusta,2.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXo_fl_sLCFA8AQplf30cTPBzmJS6qBX0vA_WsTuJKL8e2WD0ltHw=w45-h45-p-rp-mo-ba4-br100,Helen Moreira,Local Guide · 71 opiniones · 56 fotos,3 semanas atrás,"En serio no se que pensar a estás alturas, no se si es ineptitud o desinterés por el o la paciente, no se si sirva de algo las opiniones de aquí pero en serio que decepción que da los profesionales en especial de ginecología de emergencia, que para colmo no sirven ni para atender",,,,,Compartir,Me gusta,,,
