"YQ4gaf src","GyeGK","vWB2ve","T7nuU","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a/ACg8ocKiWuDgqJ-7KJ31eQE0GsLIJh5IPF5S2wNVWCrPWl5xKt8vAA=s128-d-cc-rp","Alvaro Heller","Hace 5 meses","Es una película fundamental. Más allá de ser una obra maestra, fuerte y emotiva, real y dura, es profundamente humana. Entre tantos sentimientos y reflexiones, nos deja muchas enseñanzas de vida que muestran valores que podemos poner en práctica en nuestro día a día. 
Un muy buen relato de un hecho que es un ejemplo de humanidad para el mundo. 
Grande la Sociedad de la Nieve!","Esta opinión te resultó útil a ti y a otras 6 personas.","Esta opinión les resultó útil a 6 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjXxAO5YQdQbbbpxup9JLNAuseWJTH3FuqN2aU1R7gTs3Sy4DsYn=s128-d-cc-rp","Ana Laura Tillero Valdiviezo","Hace 4 meses","Es excelente. La fotografía, los diálogos, las actuaciones, el maquillaje... Es brillante de principio a fin. Llama la atención a la persona que eligieron como narrador omnipresente (Numa), lo que hace que al final lo acontecido duela mucho más. La fortaleza de todos, sobre todo la de Nando Parrado y Roberto Canessa es impresionante, un acto de sacrificio y perseverancia que debe quedar registrado en la historia. Súper recomendada.","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjXxXAzsxGuijKuAVLe6BKQroL1hSLyS5YPmptvoi2FAS6H6qsE_=s128-d-cc-rp","Andrea Cardona","Hace 4 meses","...","Esta opinión te resultó útil a ti y a otras 3 personas.","Esta opinión les resultó útil a 3 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjUaBIgEOdCXWYlTM6awyOjyeMHgJU2MF2cMdx_n0eoFO5CMF5VueA=s128-d-cc-rp","Lucía Nogueira Darino","Hace 5 meses","Impecable, es una historia que conozco y me emociona muchísimo. 
""Viven"" me gustó pero en esta película, al ser los actores de habla hispana, me llegó mucho más, ya que se hace más real..
Me gustó como trataron con respeto a las víctimas que no volvieron. 
Una historia conmovedora y emocionante,  un ejemplo de perseverancia y superación. 

Recomendable .","Esta opinión te resultó útil a ti y a otras 4 personas.","Esta opinión les resultó útil a 4 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjW7VzN2K5f-FKEI42tVvq65DY-LCVSloFONup1YU9V26gZEsvc=s128-d-cc-rp","María Pérez Parra","Hace 3 meses","Una película para ver...por su relato, por su fotografía, por la actuación de los actores, por cómo reescribe un suceso de superación, lucha y amor. Bayona hace facil lo difícil y tiene la maestría de ver con ojos amables y empáticos el dolor ajeno. Un gran acierto que el relato lo lleve uno de los fallecidos...
Felicito a todo el equipo y deseo que siga teniendo todos los reconocimientos que se merece.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXyv8xa8waOQDvfC58oFsYqTLG72SpfyFf8Yn1TY9DgMx3iT_OuUA=s128-d-cc-rp","Azucena Luque","Hace 3 meses","Tremenda película, sin duda una de las mejores. El cast es magnifico y el cómo emplearon bien su papel y lo hicieron suyo es.. Realmente admirable y hermoso. Sin olvidar la linda convivencia y amistad, cercanía, que ellos mantienen con los supervivientes y las familias de los fallecidos. 
Bayona hizo un gran trabajo sin lugar a duda.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLexv1H1YYP0q0bwxrH5k_NotyBCzVYITMnvnHkI8xmvYoFBg=s128-d-cc-rp","Lucas Gravino","Hace 4 meses","...","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a/ACg8ocL86KFF7zeOiUQ19yY-IiVLCUBmQ07xEdyYr5Q9Om89UnBb-w=s128-d-cc-rp","Maria Lopez","Hace 4 meses","Mi hija me pidió verla, realmente conmociona, todas las escenas son impresionantes, los actores fantásticos, Numas dió todo en todo momento, y cada uno de ellos hizo lo que pudo para sobrevivir.   Emocionalmente es terrible pensar que es algo de la vida real.   Pero es grandioso la superviviencia del ser humano cuando se aferra a la vida.  Increíble.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWnZkXPnkKWAiWM-5l2I_HNh4-nuCSSXKyH2Lujo1w_XqcstQGH=s128-d-cc-rp","Fátima Romeral","Hace 4 meses","No tengo palabras para describir lo emocionante que es esta película. Chapó por todos los que han participado en recrearla, y sobre todo chapó por los supervivientes, por compartir su experiencia. Esta película hace que te pongas en la misma situación que ellos, hace que quieras saber más aún de su historia, una verdadera historia de supervivencia, solidaridad, amistad y, sobre todo, una historia de unión. De verdad, peliculón❤️","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJQt80BNC_7KHEiijalOVlr_TCqH5G-skq3HcxgD8gD_oTBtQ=s128-d-cc-rp","Cesar Barella","Hace 4 meses","Es la versión más profunda sobre una tragedia verídica.  Plantea muchos más temas que el canibalismo por ejemplo. Desata un debate propio sobre la idea de sobrevivencia pero desde el lado del amor poniendo en la mesa lo valeroso del ""sentido que tiene cada acto del ser"" . Mensajes expuestos desde sutilezas espectaculares y efectivas. Excelentes actuaciones. No cae en espectacularidad es Holiwidenses. Excelente film..","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjVPzVPXsZSQ2JBadDefN6dmyOVcw07NF4Isu4crPYW78pzAye1sTg=s128-d-cc-rp","Leonardo Rafael Rojas Tolentino","Hace 4 meses","...","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjXinWDBqroWlDlhukLKWon-SuUFq7HoRb6O7j1H7gRZ-8c2CWY=s128-d-cc-rp","RUBEN ORIHUELA GAVILAN","Hace 5 meses","Me ha encantado esta película. Todo lo que quiere transmitir lo hace con creces, parece que estás viéndolos en directo como si fuera un reallity de estos que hacen ahora . Los actores son tan buenos como hacía mucho tiempo que no veía, hasta en muchos momentos me he tenido que parar a pensar que no estaba siendo algo real. La recomiendo y sin ningún pero.","Esta opinión te resultó útil a ti y a otras 7 personas.","Esta opinión les resultó útil a 7 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjVsLH3q4e4k-SJ1hZoxYAsqqVUbz7OVknCkBdA5F_7Br7ztRYzO=s128-d-cc-rp","J. C. DigitalCALIGRAFIC","Hace 4 meses","Ultimamente, veo más YOUTUBE que películas, y menos en la TV. Considero que actualmente se hace un cine enlatado y de pésima calidad. Pero este tío (Bayona) lo a vuelto hacer.
Una historia que ya había visto en ""VIVEN"", que me pareció genial y esta película la ha superado con creces.
Es una peli que te engancha desde principio a fin y contada con un sentimiento a flor de piel, mas cuando el que la narra es uno de los que murieron.
En fin, espectacular.","Esta opinión te resultó útil a ti y a otras 3 personas.","Esta opinión les resultó útil a 3 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjUD8fguRyLIqlP8rIEruX3eXgovu0YNdBj_8UYoqj2NoOA6gNgv=s128-d-cc-rp","adalmey morales","Hace 4 meses","...","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjXpAUUJTqEzmsM3WoF1uiQLmri_z2VFbedNTC4zOo6qiN-_6JY=s128-d-cc-rp","Darwin Moreno","Hace 4 meses","...","Esta opinión te resultó útil a ti y a otras 7 personas.","Esta opinión les resultó útil a 7 personas."
"https://lh3.googleusercontent.com/a/ACg8ocKbs6VC548BPmO23PY4M6LwAhOc_iiLtiFgWnxNB7KqrI0W3A=s128-d-cc-rp","Silvia Díaz Sanz","Hace 4 meses","Está muy bien ambientada casi pareciera que realmente estás allí y sentir lo que los protagonistas sienten. Aparte de todo esto es un nuevo enfoque ya que siempre se ha tenido en cuenta solamente lo que vivieron los vivos pero también es importante recordar la historia de los muertos. Muy buena banda sonora y escenarios. 10/10.","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a/ACg8ocKm2x1Hd2sFVwPrqTA1GwSVuBvYbl_bxU6dGxrlpcnaEFXnSA=s128-d-cc-rp","Sergio Díaz García","Hace 5 meses","Acabo de verla en el cine y esbls mejor película que he visto en mi vida, unos actores impresionantes e impecables. Hay una enorme crudeza y realidad respecto al accidente de los andes, incluso los actores se parecen. La recomendaría infinitamente y ole por todos y cada uno de ellos. Hay muchísimo realismo y parece que estás dentro de la película, yo he tenido la oportunidad de verla en el cine y toda la sala entera llorando al final.","Esta opinión te resultó útil a ti y a otras 9 personas.","Esta opinión les resultó útil a 9 personas."
"https://lh3.googleusercontent.com/a/ACg8ocJ49Jx_xM0W6jpUWeV94tZTDaOGpPODK_slVw4Pvp3Ina-0IQ=s128-d-cc-rp","Mario Pastorino","Hace 4 meses","Tremenda película, te hace vibrar, sentir el frío que pasaron, la duda al probar alimento humano, la soledad, el compañerismo. Una peli sumamente recomendable. Y en el final obviamente se me cayó algún lagrimon al ver los helicópteros chilenos que llegan al rescate y con la alegría de los 16 sobrevivientes que esperaban con ansias el rescate. Y lo que más rescato es que la peli se habla en español, pero en español uruguayo con el ""ta"" y ""bo"". Bien uruguayo. 💪🇺🇾🇺🇾🇺🇾","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjVErN2Qzf-uNbO0CqdA_xqxoASshLCXtu9fSvHILTshLbjIaS6E=s128-d-cc-rp","Daniela :3","Hace 4 meses","Naturalmente el accidente en sí mismo es impactante, aquí la angustia en los momentos complicados y el dolor con cada fallecimiento conecta con tu lado emocional, el más frío de corazón empatiza con la historia. Una tragedia bien retratada con todos sus detalles que en ningún momento se pierde en el género de acción esterio típico y plano. Sin duda ""La sociedad de la nieve"" cuenta los hechos del lado crudo y humano. 10/10","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjWaph6m7U9jcb19q1YD9eb46eUVVlQz4OzVgJPy5_QlEBzrRBow=s128-d-cc-rp","Mónica Gonzalez","Hace 4 meses","Un 8,5 para la sociedad de la nieve. Si viste Viven es una copia pero claro, esta con efectos especiales mucho mejores, maquillaje increíble, los actores estupendos y partes de ellos son los mismos supervivientes que hacen de padres de ellos mismos, con mi cual la película fue el doble de emotiva. Bayona no defrauda,  si la ves en cine disfrutarás más y ayudas a mantener la cultura pero ya está en plataformas.Rodada en Sierra Nevada donde se ha recreado un escenario como en los Andes.","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjUZBIouAGkxyicKHqDzBV2OswsAxV6zffGQZKU7rhcylnzD9xlg=s128-d-cc-rp","Avalos Gomez Rolando Daniel","Hace 4 meses","...","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjWByEMav15kWHCx8uaKQV7kUAZajjrZg5OCPD5_lyR7NaXfzD44fA=s128-d-cc-rp","Mateo G","Hace 5 meses","Historia cruda e impactante, demasiado impresionante y más sabiendo que se basa en una tragedia real. Todas las hazañas son sorprendentes, jamás imaginé que de esa forma lograrían su rescate.

Se refleja muy bien el compañerismo y amistad que tenían en aquel momento. Por lo que TODOS fueron de ayuda para lograr sobrevivir, incluso los que no volvieron.

""No hay amor más grande que dar la vida por los amigos"".","Esta opinión te resultó útil a ti y a otras 4 personas.","Esta opinión les resultó útil a 4 personas."
"https://lh3.googleusercontent.com/a/ACg8ocJ42YIqlIB6eqcsTRyOk6_y6038D13QbgkS0VZeJYafySh8FQ=s128-d-cc-rp","Reinaldo de Avila Ferrrero","Hace 4 meses","...","Esta opinión te resultó útil a ti y a otras 3 personas.","Esta opinión les resultó útil a 3 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjU_Lw75GLcNVYblfF2B6s_psrLgXyX2Oov08719oOvs0RxZdnyL=s128-d-cc-rp","Marcelo Bassorelli","Hace 4 meses","Muy buena , tomando en cue ta que ya hubieron peliculas sobre el mismo tema sin duda que La sociedad de la nieve es la mas realista. La recostruccion de epoca , vestuarios, y fotigrafia de buen nivel. Sonido y musica muy bien logrado. El idioma español rioplatense local ha sido bien estudiado.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjU9q6iVJ5A1IyDPx8SDDRQ0oPvxD4r4GDkPA5_fdNeXigZtabA=s128-d-cc-rp","jenny alvarez","Hace 4 meses","muy buena asta llore no sabia que era baceada en la vida rea. la verdad me encanto eso era como minecraft pero mas dificil . mi tia me la recomendo esa pelicula era emocionante. me imagino lo que tubierom que    pasar comiendo carne humana. al final de la pelicula mostraron um video real de ellos celebrando su rescate muy emocionante","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJj9DG2_brYI98msrhpQCk55mDbBX1I5TK7Xmkz1N1-cF0z6g=s128-d-cc-rp","Bao Baobab","Hace 4 meses","Es demasiado buena, la recomiendo mucho. Es muy fiel a la historia real y te deja pensando al final de la película. Es muy realista y los actores son muy buenos. No se puede ni comparar con viven, es mucho mejor. A través de la película sentí muchas emociones. Definitivamente es de las mejores películas que he visto.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXycLAN-w12rR7v2zB9dTdmZ4tcoZUoZUp3hVRmbrt3IQDDwww4Qw=s128-d-cc-rp","Angeles Collado","Hace 4 meses","No tengo las mismas sensaciones con ""viven"" que con esta película, al margen de parecer que quiero ensalzar a su director diré que J.A. Bayona trata con verdadera delicadeza y detalle todo lo que convierte en película. No recuerdo haberme emocionado con ""Viven"", sentí alegría y esperanza, pero no lloré por los muertos, la historia de Numa es el eje central y es inspiradora, como insufla fe y fuerza al resto para acabar siendo el impulso último de esa escalada hacia Chile...para mí es un 10","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjXHY5zanj1VKeFVqnBSfn0svopIjUkoKXD-6rj51nW2drzS3KShSQ=s128-d-cc-rp","Gerardo Angeris","Hace 5 meses","Es impresionante, leí el libro Viven, he visto varias versiones, muy buenas por cierto, pero está se lleva la corona, las escenas del accidente, los detalles de como adelgazan, la prudencia y el respeto por los que murieron, la fotografía, el escenario, en fin el realismo y la parte final que no la voy a comentar... Soy Uruguayo y me siento muy orgulloso de serlo, quiero felicitar e todo ese gran equipo, hicieron una película maravillosa, gracias....","Esta opinión te resultó útil a ti y a otras 4 personas.","Esta opinión les resultó útil a 4 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjX-gjbgAKhkSHB34ZQEux_965NSRkCtHTncZV2iPrTCMZ6gSeHqZg=s128-d-cc-rp","Marta Bustillo","Hace 5 meses","Me ha parecido un peliculón. La escena del accidente me parece de las mejores que se han visto nunca en este tipo de película. Los actores están sobresalientes. La realización es impresionante, te sientes uno más del grupo y sufres con ellos. Es increíble que pudieran sobrevivir los que lo hicieron en semejantes condiciones. Bayona es sencillamente magistral.","Esta opinión te resultó útil a ti y a otras 16 personas.","Esta opinión les resultó útil a 16 personas."
"https://lh3.googleusercontent.com/a/ACg8ocLHoZGcBcLNe7tRI_Kra83PnU7mArmwxEDFiC8vjeJNCj-a7gE=s128-d-cc-rp","Eudis Alberto Guerra","Hace 4 meses","...","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a/ACg8ocI55oT63fPFCHBORyYhPDBha57ZTdjNvBj-8d94pgYS_Cmq-w=s128-d-cc-rp","Ricardo Rodriguez Del Rio","Hace 4 meses","Ante todo buenas noches.
Es la primera vez que veo esta películas, tengo entendido que pasó hace muchos años. No la conocía, no doy criterio de ella ya que no conosco la istoria pese a eso es excelente!. replicar hacer entender la (experiencia)... a los que nunca an sufrido algo similar ya que tomo muchos aéreos y eso nos preocupa a todos. Desde ya muchas gracias por esta peli.
Califico con cinco estrellas.
Ricardo Rodriguez Del Rio. Gracias...","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a/ACg8ocKaqDQ1B_GoIlEI9LfU4oXr5RreNxvd2ysxjIVsUA2T8cHT1w=s128-d-cc-rp","María Antonia Herrero Arregui","Hace 4 meses","Yo no iba a ver la peli xq ""Viven"" es una de mis pelis favoritas de toda la vida y pensaba q no me iba a aportar nada la nueva peli. Pero al escuchar q era la peli más vista en todo el mundo, pues dije, venga, la veo. Y... no tengo muchas palabras, la verdad q la peli me ha dejado impactada de nuevo. Me ha gustado muchísimo. Y se la recomiendo a todo el mundo, es un peliculón.","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a/ACg8ocIJ7NCLqfwa5lWySe1t7L5xn_yG0ApIsVFnM8MogEkLjn0Bwg=s128-d-cc-rp","Carlota Alvarez Garcia","una semana atrás","Super emocionante , impactante , dura. 
Te llega al alma , te conmueve y te hace llorar. Actores de 10 ! Es realmente increíble , todo parece tan real como exactamente fue el echo real. Transmiten mucho todos los actores , hace que te sumerjas dentro de la película y sientas la misma angustia , miedo, desesperación y dolor.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVWIluDRWxG15p8RN1WfLhfi-6NiJl62hgdtK-td-DcKfojmh0=s128-d-cc-rp","Ana HC","Hace 4 meses","Increíble, para disfrutarla en el cine sin ninguna duda,aunque todos son protagonistas me encariñe especialmente con Numa, y lloré con sus emociones.Yo conocía esta historia por la película de Viven pero me pareció más de aventuras y no me conmovió tanto cómo esta.La banda sonora es hermosa,los actores increíbles y las imágenes una pasada.Bayona ha hecho una obra maestra, todo un homenaje a los que perdieron sus vidas en esas montañas, es una película realmente dura y a la vez hermosa.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXRRKVqfAeVbkuc64vgJxBxJ-4JvqYftngb0lla1Zb3s1IRyEKr=s128-d-cc-rp","Francesco Jacobs","Hace 4 meses","Película con filmografía excelente, triste, con suspenso y alegría al final, te hace pensar y reflexionar sobre los límites que puedes sobrepasar en situaciones al borde de la muerte, buenos actores que hacen sus papeles de manera excelente a mi parecer (y algunos son gente que si estuvo en el accidente) solo me queda decir: Gracias, por esta película y este ""homenaje"" a los del accidente de los Andes.
La recomiendo mucho","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
